osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,path,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
"14692067","5115",tertiary,Via Marche,,B,"40","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"6","0","6",0.001012581289,73.8773354046721,13.7881287,43.1961557
"303157949","5115",tertiary,Via Flaminia,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"3","0","3",0.00033837127538,147.924282359591,13.6193252,43.5141278
"53207582","5131",motorway_link,,,F,"40","1",true,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"4","0","4",0.00170900639563,24.0106310744107,13.896975,42.896975
"197974212","5115",tertiary,Strada della Marina,SP14,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"3","0","3",0.00159468403491,226.56112793418,13.1789702,43.7309086
"197974116","5114",secondary,Via Valcesano,SP424,B,"50","-1",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.0002175119537,209.338787333701,13.1356426,43.7591074
"303632546","5115",tertiary,Via Cuprense,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"3","0","3",0.0006059462168,314.719680407097,13.8645771,42.9894205
"197974213","5115",tertiary,Strada della Marina,SP14,B,"0","-1",false,true,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"0","0","0",0,230.191177099563,13.1807204,43.7323561
"53207570","5132",trunk_link,Strada Statale 16 Adriatica - Uscita 1,SS16,F,"40","1",true,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.00045296164297,15.6489155656366,13.8965584,42.8959345
"25580773","5111",motorway,Autostrada Adriatica,A14,F,"130","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"13","0","13",0.01199248097212,294.907866067666,13.1516205,43.7522627
"200858736","5132",trunk_link,Strada Statale 16 Variante Nord,,F,"50","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.00041448401658,214.70469612851,13.4488612,43.5982177
"200858737","5132",trunk_link,Strada Statale 16 Variante Nord,,F,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.00019573226612,353.172590859714,13.449584,43.5983986
"53206884","5111",motorway,Autostrada Adriatica,A14,F,"130","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"0","0","0",0,203.096067499887,13.8669131,42.9478899
"53206882","5111",motorway,Autostrada Adriatica,A14,F,"90","-1",false,true,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"2","0","2",0.00253070112418,130.804276622006,13.8683791,42.9430551
"955619740","5113",primary,Strada Statale 16 Adriatica,SS16,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"4","0","4",0.00207203878131,350.969317510341,13.7848673,43.2006545
"122963612","5115",tertiary,Viale Alcide De Gasperi,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"7","0","7",0.00038668667394,252.715777715653,13.875022,42.9805515
"25942507","5115",tertiary,Via Romagna,,B,"30","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Nordest_main|layername=Nordest_main_roads,"7","0","7",0.00214026863835,94.9447145770189,12.7555689,43.9595931
"122963592","5114",secondary,Strada Provinciale 91 Valmenocchia,SP91,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"5","0","5",0.00182739237063,109.43966398392,13.8351004,43.0364025
"122963592","5114",secondary,Strada Provinciale 91 Valmenocchia,SP91,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"5","0","5",0.00182739237063,109.43966398392,13.8351004,43.0364025
